recipe_id,version_id,composition_status,ingredient_count,occurrence_count,source_kcal,calculated_kcal,rounded_match_to_source,servings,servings_source,instructions_status,editable_ingredient_composition
base:recipe:noodles-di-riso-con-pollo-e-finocchi,base:recipe-version:noodles-di-riso-con-pollo-e-finocchi:77b54f21408e063d,structured,8,1,700.7,700.71,True,1.0,inferred_single_person_meal,missing,True
base:recipe:noodles-di-riso-con-pollo-e-radicchio,base:recipe-version:noodles-di-riso-con-pollo-e-radicchio:175403d7d56ca630,structured,7,1,471.5,471.51,True,1.0,inferred_single_person_meal,missing,True
base:recipe:omelette-alla-feta-con-pane-bianco,base:recipe-version:omelette-alla-feta-con-pane-bianco:2d7c2704e28cc3ef,structured,4,1,401.7,401.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:omelette-alla-feta-con-pane-bianco,base:recipe-version:omelette-alla-feta-con-pane-bianco:3fd115ce6030c5aa,structured,4,2,417.3,417.3,True,1.0,inferred_single_person_meal,missing,True
base:recipe:omelette-alla-feta-con-pane-bianco,base:recipe-version:omelette-alla-feta-con-pane-bianco:5aa2b5a6c5b8a50a,structured,4,1,414.9,414.95,True,1.0,inferred_single_person_meal,missing,True
base:recipe:omelette-alla-feta-con-pane-bianco,base:recipe-version:omelette-alla-feta-con-pane-bianco:70c9637ce1e2a8a0,structured,4,1,375.1,375.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:omelette-alla-feta-con-pane-bianco,base:recipe-version:omelette-alla-feta-con-pane-bianco:b1898f8db236dc41,structured,4,1,410.6,410.65,True,1.0,inferred_single_person_meal,missing,True
base:recipe:omelette-alla-feta-con-pane-bianco,base:recipe-version:omelette-alla-feta-con-pane-bianco:bd44db62cadf4a80,structured,4,1,422.1,422.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:omelette-alla-feta-con-pane-bianco,base:recipe-version:omelette-alla-feta-con-pane-bianco:e9af1896d5db22b9,structured,4,1,402.6,402.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:omelette-alla-feta-con-pane-bianco,base:recipe-version:omelette-alla-feta-con-pane-bianco:fc60ecc67f252138,structured,4,1,415.9,415.85,True,1.0,inferred_single_person_meal,missing,True
base:recipe:orata-con-patate-e-bietole,base:recipe-version:orata-con-patate-e-bietole:f7dd5fe6df51d49e,structured,4,1,450.2,450.24,True,1.0,inferred_single_person_meal,missing,True
base:recipe:orata-con-patate-e-carote,base:recipe-version:orata-con-patate-e-carote:d0dd38aec06eb42b,structured,4,1,436.4,436.37,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pancake-di-farina-00-e-ricotta,base:recipe-version:pancake-di-farina-00-e-ricotta:bd48162fd8d11404,structured,5,1,399.4,399.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pancake-di-farina-00-e-ricotta,base:recipe-version:pancake-di-farina-00-e-ricotta:d50ee1da31649cbc,structured,5,1,385.1,385.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pancake-di-farina-00-e-ricotta,base:recipe-version:pancake-di-farina-00-e-ricotta:e5be5645f16fd43b,structured,5,2,398.1,398.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pancake-di-farina-00-e-ricotta,base:recipe-version:pancake-di-farina-00-e-ricotta:e78d2b0d38b9efc5,structured,5,2,404.6,404.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pancake-di-farina-00-e-ricotta,base:recipe-version:pancake-di-farina-00-e-ricotta:fa298161ddd6d4f2,structured,5,1,379.9,379.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-bresaola-mozzarella-e-carciofi,base:recipe-version:pane-bianco-con-bresaola-mozzarella-e-carciofi:c8ecd1ee30930220,structured,4,1,424.6,424.65,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-bresaola-robiola-e-broccoli,base:recipe-version:pane-bianco-con-bresaola-robiola-e-broccoli:7b3be6bb3f63a7e3,structured,4,1,403.4,403.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-mozzarella-e-pomodoro,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:0f1cfe5a0b37ce22,structured,4,1,401.1,401.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-mozzarella-e-pomodoro,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:239d355c8a7952d6,structured,4,1,373.7,373.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-mozzarella-e-pomodoro,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:35fb5f2be15a587d,structured,4,1,415.8,415.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-mozzarella-e-pomodoro,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:5781c3819a694901,structured,4,1,392.1,392.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-mozzarella-e-pomodoro,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:7cdba8b4c0ab3edc,structured,4,1,386.9,386.85,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-mozzarella-e-pomodoro,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:9a335ac12a6193ae,structured,4,1,433.8,433.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-mozzarella-e-pomodoro,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:d0bf82b30df40ac8,structured,4,1,387.9,387.85,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-mozzarella-e-pomodoro,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:d4fa14bfcb3b04d8,structured,4,1,395.9,395.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-mozzarella-e-pomodoro,base:recipe-version:pane-bianco-con-mozzarella-e-pomodoro:e30e587bd290256d,structured,4,1,424.8,424.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-prosciutto-cotto-primosale-e-pomodori,base:recipe-version:pane-bianco-con-prosciutto-cotto-primosale-e-pomodori:753b8e904a7654b7,structured,4,1,509.5,509.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-tacchino-a-fette-mozzarella-e-broccoli,base:recipe-version:pane-bianco-con-tacchino-a-fette-mozzarella-e-broccoli:7cad5061b1af657c,structured,4,1,457.2,457.25,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-con-tacchino-a-fette-primosale-e-radicchio,base:recipe-version:pane-bianco-con-tacchino-a-fette-primosale-e-radicchio:cb496f723d77c4ba,structured,4,1,439.2,439.25,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-bianco-e-uovo-sodo,base:recipe-version:pane-bianco-e-uovo-sodo:cc72ed269e031a57,structured,2,12,151.0,151.0,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-di-segale-robiola-e-pera,base:recipe-version:pane-di-segale-robiola-e-pera:4c0ce9c99fee421c,structured,4,1,281.9,281.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-di-segale-robiola-e-pera,base:recipe-version:pane-di-segale-robiola-e-pera:6299e74309b9fcd0,structured,4,2,301.4,301.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-di-segale-robiola-e-pera,base:recipe-version:pane-di-segale-robiola-e-pera:899d05fea260dc77,structured,4,2,326.9,326.9,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-di-segale-robiola-e-pera,base:recipe-version:pane-di-segale-robiola-e-pera:90cb97fa4e2a5372,structured,4,1,316.1,316.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-di-segale-robiola-e-pera,base:recipe-version:pane-di-segale-robiola-e-pera:bb18609d5a39569d,structured,4,1,300.5,300.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-di-segale-robiola-e-pera,base:recipe-version:pane-di-segale-robiola-e-pera:bdf0fbc211bec53a,structured,4,1,334.1,334.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-di-segale-robiola-e-pera,base:recipe-version:pane-di-segale-robiola-e-pera:d0f5fce67f36273f,structured,4,2,296.2,296.2,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-integrale-primosale-e-frutta,base:recipe-version:pane-integrale-primosale-e-frutta:24c98f8cb23c1db1,structured,3,1,360.6,360.6,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pane-integrale-primosale-e-frutta,base:recipe-version:pane-integrale-primosale-e-frutta:83e53f1342fd5361,structured,3,1,349.8,349.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-crema-di-cannellini-e-funghi,base:recipe-version:pasta-con-crema-di-cannellini-e-funghi:e2f9c03382aeb39e,structured,6,1,458.5,458.54,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-crema-di-lenticchie-e-carote,base:recipe-version:pasta-con-crema-di-lenticchie-e-carote:db7d19be9c9a8be9,structured,5,1,396.9,396.94,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-crema-di-lenticchie-e-zucchine,base:recipe-version:pasta-con-crema-di-lenticchie-e-zucchine:3bdab321be6f61ff,structured,6,1,436.9,436.94,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-crema-di-piselli-e-spinaci,base:recipe-version:pasta-con-crema-di-piselli-e-spinaci:c367a1f59fda02b3,structured,6,1,431.2,431.24,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-gamberi-e-broccoli,base:recipe-version:pasta-con-gamberi-e-broccoli:bfe2d50e2d3dfbd5,structured,5,1,445.7,445.7,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-gamberi-e-spinaci,base:recipe-version:pasta-con-gamberi-e-spinaci:b49373180d3164d9,structured,5,1,416.1,416.12,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-mozzarella-e-radicchio,base:recipe-version:pasta-con-mozzarella-e-radicchio:07856d15efd46b35,structured,5,1,423.8,423.77,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-pollo-e-cavolfiore,base:recipe-version:pasta-con-pollo-e-cavolfiore:1c1feaf83b6eb375,structured,5,1,423.4,423.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-ricotta-e-funghi,base:recipe-version:pasta-con-ricotta-e-funghi:03433e2f5f78a377,structured,5,1,432.4,432.4,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-ricotta-e-lattuga,base:recipe-version:pasta-con-ricotta-e-lattuga:308769defe7b43ae,structured,5,1,420.5,420.5,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-tacchino-e-bietole,base:recipe-version:pasta-con-tacchino-e-bietole:881bb6a255af0278,structured,5,1,418.2,418.2,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-tacchino-e-zucca,base:recipe-version:pasta-con-tacchino-e-zucca:9a39bc782bd38c97,structured,5,1,430.1,430.1,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-con-tonno-e-finocchi,base:recipe-version:pasta-con-tonno-e-finocchi:60531887a657020e,structured,5,1,406.4,406.36,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-integrale-con-mozzarella-e-spinaci,base:recipe-version:pasta-integrale-con-mozzarella-e-spinaci:b1b8477373d23d66,structured,4,1,455.8,455.8,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-integrale-con-pollo-e-carote,base:recipe-version:pasta-integrale-con-pollo-e-carote:e16c7d0561e5db8f,structured,5,1,436.1,436.12,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasta-integrale-con-tonno-e-carote,base:recipe-version:pasta-integrale-con-tonno-e-carote:52ddcc5f5c887c89,structured,5,1,430.4,430.45,True,1.0,inferred_single_person_meal,missing,True
base:recipe:pasto-flessibile-bowl-greca-con-pollo-riso-e-feta,base:recipe-version:pasto-flessibile-bowl-greca-con-pollo-riso-e-feta:bdea361bfb3a15f2,unstructured_estimate,0,1,800.0,800.0,,1.0,inferred_single_person_meal,missing,False
base:recipe:pasto-flessibile-burger-di-tacchino-patate-al-forno-e-insalata,base:recipe-version:pasto-flessibile-burger-di-tacchino-patate-al-forno-e-insalata:18cdef82a0564a94,unstructured_estimate,0,1,850.0,850.0,,1.0,inferred_single_person_meal,missing,False
base:recipe:pasto-flessibile-couscous-con-pollo-e-verdure-spezie-minime,base:recipe-version:pasto-flessibile-couscous-con-pollo-e-verdure-spezie-minime:188c63d472842e3e,unstructured_estimate,0,1,800.0,800.0,,1.0,inferred_single_person_meal,missing,False
